Date,Open,High,Low,Close,Volume,SMA_20,EMA_20,RSI,Bollinger_Upper,Bollinger_Lower,Returns,Days_Index,Trendline
2023-01-30,1031.1491192563435,1031.1491192563435,1003.3461392196303,1009.1018676757812,2118395,1037.6413330078126,1033.3296455036848,33.153405963908824,1066.4595112606269,1008.8231547549983,,0,848.9483593594197
2023-01-31,1017.491419072912,1017.491419072912,982.85964018788,993.0540771484375,2705095,1035.0561401367188,1029.4938770888994,31.60765740202649,1069.8443052847963,1000.2679749886414,-0.015903043133103978,1,850.8735792297481
2023-02-01,994.0784408024361,1010.5651433726563,990.2737988116386,1006.809326171875,1598213,1032.9172607421874,1027.3334436682303,44.75195635006102,1069.1729929793541,996.6615285050207,0.01385146019734984,2,852.7987991000764
2023-02-02,1001.0047893284282,1007.5409997990025,992.4200216290006,1000.2244262695312,1291262,1030.888131713867,1024.7516324874018,37.31873906436801,1069.7346505185808,992.0416129091534,-0.006540364427672807,3,854.7240189704048
2023-02-03,997.0050784617899,1002.6632762474719,985.7863324712707,997.2977294921875,1617105,1027.6663970947266,1022.1369750592861,33.50273242906404,1066.4297832842205,988.9030109052326,-0.002926040097080307,4,856.6492388407331
2023-02-06,995.0539489590121,1008.3213111281624,985.4448733669171,1004.6143188476562,979035,1025.395819091797,1020.4681506581785,39.13206374443085,1063.9641232654294,986.8275149181644,0.0073364143315499675,5,858.5744587110615
2023-02-07,1004.614322083215,1009.5407432386062,996.3221462727586,1006.07763671875,965322,1022.656982421875,1019.0976255210901,35.360217810400655,1058.2912377203925,987.0227271233575,0.0014565966696276078,6,860.4996785813898
2023-02-08,1009.6871256523056,1015.7354453411124,994.2247910716056,1013.6868286132812,746863,1020.7254119873047,1018.5823115298703,40.73931896399208,1053.6770673150472,987.7737566595621,0.007563225358381054,7,862.4248984517183
2023-02-09,1000.224384349392,1019.05229465856,995.0539583046531,996.5172729492188,1331902,1019.4523254394531,1016.4808792840939,35.290171339914394,1054.1226602876343,984.781990591272,-0.01693773183138858,8,864.3501183220467
2023-02-10,996.0295130278047,1011.4918474689055,990.2250196281193,1007.9310913085938,1106858,1018.088998413086,1015.6666137626177,43.142555803349154,1052.2936564940403,983.8843403321316,0.011453708499798987,9,866.275338192375
2023-02-13,1010.6626676928879,1015.1501422073721,994.0784347288154,996.956298828125,1042379,1015.8550018310547,1013.8846790069517,36.44856534268889,1049.4143994583585,982.2956042037508,-0.010888435305850375,10,868.2005580627034
2023-02-14,1001.5900980622345,1007.1994711388421,992.7126792710094,1003.1997680664062,759416,1014.3307189941406,1012.8670684411856,39.152765825354386,1047.2432657878917,981.4181722003894,0.006262530509732578,11,870.1257779330317
2023-02-15,1001.7364379755442,1008.1749988085519,991.2493493411092,1005.5899047851562,662924,1012.4625579833985,1012.1740052358494,48.30606928527913,1042.6644364344663,982.2606795323305,0.00238251322900207,12,872.0509978033601
2023-02-16,1006.5165791495418,1012.6137234380658,1003.1997088396149,1010.1748657226562,667265,1011.1016723632813,1011.9836109964978,45.26399990316373,1038.9335601051862,983.2697846213763,0.004559473912459033,13,873.9762176736886
2023-02-17,1010.1748752580048,1010.4187610318479,996.1758556563825,1000.663330078125,1509783,1009.1944885253906,1010.9054890042718,46.42410617526243,1034.107147789563,984.2818292612183,-0.009415731837405072,14,875.9014375440169
2023-02-20,973.5920506394256,973.5920506394256,931.8875815363841,940.423583984375,5829572,1004.8313720703125,1004.1929266214245,33.77444564285558,1043.0958578316695,966.5668863089555,-0.06019981374659433,15,877.8266574143453
2023-02-21,946.0816838066694,955.1542227026296,939.9357742024658,942.3258666992188,2042234,1000.1194915771484,998.3008256764525,28.55283933605166,1044.6303702611774,955.6086128931195,0.0020227935020347143,16,879.7518772846736
2023-02-22,942.9599709935662,949.0083503423842,935.5946322287438,939.009033203125,1602953,995.2612884521484,992.6539882980404,29.18734714019088,1044.1938306881073,946.3287462161895,-0.003519837047147978,17,881.677097155002
2023-02-23,941.3991516856807,943.7892443419696,932.6192632243635,936.8140869140625,1216409,991.6054412841797,987.3359024519473,29.333302745788302,1046.4870165611158,936.7238660072438,-0.0023375134971547196,18,883.6023170253303
2023-02-24,937.5944516700022,942.3746366875615,931.6436625637901,938.27734375,1585383,987.4374328613281,982.6636587660475,26.388812251014414,1045.2965257947296,929.5783399279267,0.0015619500777979134,19,885.5275368956587
2023-02-27,941.9844495126503,944.9110789865409,925.449040619111,926.9611206054688,1377270,983.3303955078125,977.3586551317067,23.685850576061327,1046.1620603514932,920.4987306641317,-0.012060637742038915,20,887.4527567659871
2023-02-28,922.7663163919217,922.7663163919217,881.0130207167385,884.2323608398438,5380673,977.8893096923828,968.4894842467673,15.097264431687805,1054.5099036009387,901.2687157838268,-0.04609552527695615,21,889.3779766363155
2023-03-01,885.5980373139677,887.9881298796408,874.0866403429368,877.5985717773438,3496231,971.4287719726562,959.833206868727,16.006629911368563,1058.815380615042,884.0421633302706,-0.007502314274269728,22,891.3031965066439
2023-03-02,879.8911829592939,880.915491389633,862.8679425627136,864.770263671875,1887367,964.6560638427734,950.7795932309316,9.405204267949713,1062.9600480056417,866.352079679905,-0.014617512514279007,23,893.2284163769722
2023-03-03,869.2089448021028,870.1844879500288,855.5513407311382,857.1610107421875,1892639,957.6492279052734,941.8635377558131,9.58821158896393,1065.6553108660544,849.6431449444924,-0.008799161175336967,24,895.1536362473006
2023-03-06,863.3556600007234,863.8921968074927,847.7957353498522,859.35595703125,4090356,950.3863098144532,934.0056729249023,7.421238567763083,1064.4602369444012,836.3123826845051,0.0025607164366494573,25,897.0788561176289
2023-03-08,862.0874307833868,862.184961274313,849.7955522630656,855.795166015625,2933956,942.8721862792969,926.5570532192569,5.964905229622474,1061.2185188747849,824.525853683809,-0.004143557726563274,26,899.0040759879573
2023-03-09,855.795175723797,874.9157964713029,855.5512899512909,860.1851196289062,6176157,935.1971008300782,920.2359166868425,5.856967948128386,1054.1151241407947,816.2790775193616,0.005129677973900959,27,900.9292958582857
2023-03-10,857.648769091543,862.9654315318163,849.9907197729507,859.6486206054688,1718841,928.3536682128906,914.4656980124261,6.183639231828067,1048.1630477151614,808.5442887106199,-0.0006237018185910603,28,902.854515728614
2023-03-13,861.0143761682926,867.3554067596185,850.8199976977202,853.4051513671875,1697362,920.6273712158203,908.6504078557366,9.306494132207149,1038.7474402218913,802.5073022097492,-0.007262815397625855,29,904.7797355989425
