Date,Open,High,Low,Close,Volume,SMA_20,EMA_20,RSI,Bollinger_Upper,Bollinger_Lower,Returns,Days_Index,Trendline
2023-01-30,1451.8512286072864,1466.2861233474935,1443.4941110674806,1461.347900390625,6964719,1436.3928771972655,1446.884560953248,64.38221784419797,1496.0939071463326,1376.6918472481984,,0,1216.2001914485209
2023-01-31,1470.9394825659638,1470.9394825659638,1436.8464084466686,1456.552001953125,9448126,1436.8558471679687,1447.805269619903,67.84720868079054,1497.0543103677485,1376.657383968189,-0.0032818320922882727,1,1217.4655318497753
2023-02-01,1464.5766257413977,1476.7799413046857,1451.1389283705525,1473.0286865234375,6194199,1438.211492919922,1450.2074998011917,70.45864719102308,1500.4554064849726,1375.9675793548713,0.01131211556348033,2,1218.7308722510297
2023-02-02,1473.8833477209946,1507.0741666874173,1473.8833477209946,1504.0352783203125,6916834,1442.4351318359375,1455.3339548982508,73.6095215623233,1510.53900135912,1374.331262312755,0.02104955054884572,3,1219.9962126522844
2023-02-03,1517.0931923324824,1523.8833352830836,1493.8263483812175,1518.8975830078125,7040194,1448.332568359375,1461.3876337658282,72.68419068407984,1521.5459563750696,1375.1191803436805,0.009881619734410707,4,1221.2615530535388
2023-02-06,1517.5679902919167,1517.5679902919167,1483.000085475505,1490.8348388671875,4570612,1454.0946716308595,1464.192129489767,60.137125074332886,1521.0782193804325,1387.1111238812864,-0.018475731645482996,5,1222.5268934547933
2023-02-07,1490.0277899031196,1496.7229898228647,1476.8273930533521,1483.760009765625,4336238,1457.7960144042968,1466.055737135087,55.39590004155445,1522.6040202909378,1392.9880085176558,-0.004745548545765366,6,1223.7922338560477
2023-02-08,1486.7038786047774,1522.3163956585488,1486.7038786047774,1510.445556640625,7983338,1463.5296325683594,1470.2833389927573,59.620334796775964,1525.4600266887585,1401.5992384479603,0.017985082964471655,7,1225.0575742573023
2023-02-09,1515.8586928674154,1538.2234011280293,1506.2196638170553,1535.61181640625,6904911,1470.450341796875,1476.5050987464233,65.3498549123891,1532.1047397391617,1408.7959438545881,0.01666148088223518,8,1226.3229146585568
2023-02-10,1531.7654785663938,1534.9469560424566,1516.09597166199,1527.5870361328125,4786762,1476.5258361816407,1481.3700451641746,66.63326513926376,1535.353808238784,1417.6978641244973,-0.005225787004047411,9,1227.5882550598112
2023-02-13,1516.618373512038,1516.618373512038,1487.1786931245158,1488.5556640625,4001199,1479.5552673339844,1482.054389821158,53.626684946215946,1533.9256927631852,1425.1848419047835,-0.025550997191703728,10,1228.8535954610657
2023-02-14,1504.9373072983985,1515.6685911879217,1498.7170577611819,1513.0570068359375,5043736,1482.7722595214843,1485.0070200130417,57.12804908854178,1537.0737126721046,1428.470806370864,0.016459809575793516,11,1230.1189358623203
2023-02-15,1504.272691487311,1518.5176980354863,1496.6753546616176,1516.6658935546875,3465747,1485.504931640625,1488.0221508265317,59.48410763350549,1540.8973802326154,1430.1124830486347,0.0023851624244461966,12,1231.3842762635747
2023-02-16,1519.4674326506145,1533.1900765312741,1517.425625102757,1521.1768798828125,4290289,1488.1830017089844,1491.179744069987,65.54446608401008,1545.0920707065172,1431.2739327114516,0.0029742782159836167,13,1232.6496166648292
2023-02-17,1513.7694443481016,1514.7191115026487,1496.20060198898,1504.0828857421875,2857734,1490.315008544922,1492.4086147054345,58.51626284244701,1546.1915760334043,1434.4384410564396,-0.011237348112957068,14,1233.9149570660836
2023-02-20,1505.1748598604909,1522.3163977969161,1502.8482217801745,1512.29736328125,2417716,1493.4916442871095,1494.3027812364646,60.95965433359765,1546.5762390884902,1440.4070494857287,0.0054614527011316305,15,1235.1802974673383
2023-02-21,1518.2328305381427,1521.034418194099,1496.675432543922,1499.999267578125,2723288,1494.987371826172,1494.845303745194,55.39104952505045,1546.96934919641,1443.005394455934,-0.008132061856169437,16,1236.4456378685927
2023-02-22,1484.3296175802504,1495.7256223217496,1477.0172275749173,1483.1900634765625,3656244,1495.457452392578,1493.735280862467,45.58260815578987,1546.798338198366,1444.11656658679,-0.011206141539457093,17,1237.7109782698471
2023-02-23,1490.8349528257888,1490.8349528257888,1470.227222033189,1472.6488037109375,4766854,1495.8230712890625,1491.7270449432738,40.0164008554585,1546.3586154343718,1445.287527143753,-0.007107153712260228,18,1238.9763186711016
2023-02-24,1481.4806825986927,1490.027686536762,1467.2356760352438,1472.601318359375,2790986,1497.3187927246095,1489.9055471733786,45.52240729849199,1542.7449575993385,1451.8926278498805,-3.2244858002017374e-05,19,1240.2416590723562
2023-02-27,1462.4873760391506,1462.4873760391506,1426.4000252018209,1433.3326416015625,4920268,1495.9180297851562,1484.5176514046343,39.30728122947073,1547.345808202152,1444.4902513681604,-0.0266661969320805,20,1241.5069994736107
2023-02-28,1439.3155856481737,1447.2928133162536,1406.7420702322577,1412.677490234375,9679811,1493.7243041992188,1477.6757312931811,28.724979971226574,1555.0189893037739,1432.4296190946636,-0.014410577675889713,21,1242.772339874865
2023-03-01,1417.2833253900471,1425.3079667062789,1406.9319299225615,1420.7496337890625,5125043,1491.1103515625,1472.2541981975507,22.996205496663237,1560.097415899252,1422.123287225748,0.005714073884866888,22,1244.0376802761195
2023-03-02,1410.2555665479504,1413.6743447361694,1393.446506165618,1398.0523681640625,4644499,1485.8112060546875,1465.1873572419804,21.512101775399543,1565.991774835796,1405.6306372735792,-0.015975556203007835,23,1245.303020677374
2023-03-03,1411.9175025287936,1414.8140334344585,1398.8595804438628,1404.842529296875,4615015,1480.1084533691405,1459.440230771018,28.547099667528812,1566.373867137496,1393.843039600785,0.004856871807834562,24,1246.5683610786286
2023-03-06,1419.3249492049356,1443.8738194914995,1417.9953921372862,1431.5755615234375,6561742,1477.145489501953,1456.786452747439,29.355146800477044,1565.8946698480102,1388.396309155896,0.01902920197037483,25,1247.833701479883
2023-03-08,1415.5263016985166,1420.7019408746899,1406.5518783050784,1417.5679931640625,4137080,1473.835888671875,1453.0513613585458,26.148517865180565,1566.401242933999,1381.270534409751,-0.009784721628293691,26,1249.0990418811375
2023-03-09,1419.752323594837,1422.9336852149847,1400.3790914455014,1405.88720703125,5104656,1468.6079711914062,1448.5595371368986,23.17713288615917,1564.2275804665903,1372.9883619162222,-0.008240018248959258,27,1250.364382282392
2023-03-10,1386.5139646508344,1400.0942505380838,1384.282270153238,1397.482666015625,3699580,1461.701513671875,1443.6950732205867,24.1537440665154,1556.8966944694027,1366.5063328743474,-0.005978104768000869,28,1251.6297226836466
2023-03-13,1390.5024760219253,1403.8928744353898,1356.1245744955127,1362.8671875,8798403,1453.4655212402345,1435.9971793424356,17.88117315533445,1553.0602496536967,1353.8707928267722,-0.02476988041241146,29,1252.895063084901
2023-03-14,1368.4703537632042,1375.4503840825928,1339.9803394586268,1348.52734375,7402784,1446.4641052246093,1427.6667188098227,17.725592970292695,1554.9620592232925,1337.966151225926,-0.010521820380975266,30,1254.1604034861555
2023-03-15,1365.6213147066585,1370.22717704043,1345.5358319901009,1348.1949462890625,7556182,1438.2210021972655,1420.0979785697502,19.064182282650904,1550.404420342,1326.037584052531,-0.00024648922580472465,31,1255.42574388741
2023-03-16,1346.4381217195216,1346.4381217195216,1328.2993865472406,1333.4276123046875,7323117,1429.0590881347657,1411.8436579730776,18.701941494996163,1544.1595540040964,1313.958622265435,-0.010953411466956164,32,1256.6910842886646
2023-03-17,1358.023967093685,1370.274695996056,1340.3601820356007,1349.1920166015625,9090018,1420.4598449707032,1405.8768349853142,24.087697507267706,1532.2328092233963,1308.6868807180101,0.01182246726511682,33,1257.956424689919
2023-03-20,1348.2423314946534,1348.2423314946534,1315.1464563431948,1333.000244140625,8221829,1411.905712890625,1398.93620728582,26.67251327549164,1522.9159865937754,1300.8954391874745,-0.012001088252599046,34,1259.2217650911734
2023-03-21,1328.58430988709,1334.2823126457195,1320.0373057491458,1320.7020263671875,8536755,1402.325946044922,1391.485332912617,27.75091614031048,1509.872532701742,1294.7793593881017,-0.009225968132786089,35,1260.4871054924279
2023-03-22,1332.3828731287679,1336.418958097262,1312.5823382920921,1319.324951171875,8356487,1393.2922302246093,1384.612915603975,24.6438138695153,1496.561628975669,1290.0228314735496,-0.0010426842450604878,36,1261.7524458936825
2023-03-23,1314.2917684492638,1314.2917684492638,1301.0439584544445,1305.364990234375,7607718,1384.4009765625,1377.0654941402036,25.76959873578572,1485.6824423035885,1283.1195108214117,-0.010581139184171584,37,1263.017786294937
2023-03-24,1318.1378665524344,1328.5366743885645,1308.1663625187164,1311.1578369140625,7559127,1376.3264282226562,1370.7885744043806,25.38050483334007,1473.6572310268762,1278.9956254184362,0.004437721804265271,38,1264.2831266961914
2023-03-27,1316.4759843273296,1325.4978215508531,1304.9375061667497,1319.0400390625,4170193,1368.6483642578125,1365.8601424670585,17.174431199514032,1457.8930629547376,1279.4036655608875,0.006011634851673664,39,1265.5484670974458
2023-03-28,1322.031525265545,1327.634584249828,1306.5994351410388,1308.2613525390625,6633366,1362.3947998046874,1360.374543426297,17.504151618260153,1450.0692229460947,1274.7203766632801,-0.008171614359104962,40,1266.8138074987005
2023-03-29,1309.5909555478972,1319.9423503179535,1295.8683120650862,1313.9119873046875,8813966,1357.456524658203,1355.9495380813817,21.63979051127805,1444.3282681960645,1270.5847811203416,0.004319194138585836,41,1268.079147899955
2023-03-31,1333.3325467443954,1357.976360479359,1323.7409326631603,1356.0770263671875,8711975,1354.2228942871093,1355.961679822887,39.43280228643635,1435.829888588436,1272.6158999857826,0.03209122031757694,42,1269.3444883012094
2023-04-03,1362.7722515836435,1362.7722515836435,1334.4247126017865,1339.8377685546875,5242764,1351.3121643066406,1354.4260692259154,43.514289348565214,1430.452338809172,1272.1719898041092,-0.011975173605000555,43,1270.6098287024638
2023-04-05,1329.533974485072,1355.649820412457,1329.533974485072,1351.898681640625,7506334,1348.664971923828,1354.1853656463638,50.961806348799506,1423.7014343204464,1273.6285095272096,0.009001771236041511,44,1271.8751691037182
2023-04-06,1344.728605995516,1356.504501154155,1339.362963725627,1350.3316650390625,6948465,1344.6027770996093,1353.8183465409065,50.605318670678145,1408.746233483485,1280.4593207157336,-0.001159122812118496,45,1273.140509504973
2023-04-10,1352.2783210613575,1361.8225210837647,1343.77884751292,1355.74462890625,4993788,1341.5116088867187,1354.0018020042726,56.676105137308205,1396.0960310390128,1286.9271867344246,0.004008618036096312,46,1274.4058499062273
2023-04-11,1356.9793157495205,1361.2052878911375,1319.0875760177742,1335.3743896484375,6942255,1337.9859680175782,1352.2277627322883,45.977326841749885,1383.4016524769177,1292.5702835582388,-0.015025129971745654,47,1275.6711903074818
2023-04-12,1341.927243597558,1359.4485565483033,1329.5340406340374,1356.40966796875,5831169,1335.9323181152345,1352.626039421475,56.628172550234055,1372.9600515752009,1298.904584655268,0.015752345172540316,48,1276.9365307087362
2023-04-13,1338.7931707536322,1340.0277843324511,1313.3895762740012,1319.2774658203125,11267238,1333.75283203125,1349.449984792793,49.64637820986771,1369.2030066696786,1298.3026573928212,-0.027375359395693244,49,1278.2018711099909
2023-04-17,1187.3687282497863,1197.6725922903345,1125.6403715976578,1194.966064453125,53171705,1326.0747680664062,1334.7372304747294,30.830033426842178,1396.9101190718327,1255.2394170609798,-0.09422688144672586,50,1279.4672115112453
2023-04-18,1206.0297050591496,1206.0297050591496,1190.0278373734113,1195.9632568359375,12430884,1318.46318359375,1321.5206615567492,32.43365719897058,1409.2084044088156,1227.7179627786845,0.0008344943111575631,51,1280.7325519124997
2023-04-19,1191.2148357503424,1191.2148357503424,1167.5206893273707,1170.1796875,11307230,1310.3007873535157,1307.1072354561065,28.72905077836785,1422.2654138803744,1198.336160826657,-0.021558830665208695,52,1281.9978923137542
